mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
104	88	-1	2/4	1/8	3/8					1	105
105	89	-1	2/4	1/2	0						106
106	90	-1	2/4	1/2	0						107
107	91	-1	2/4	1/2	0						108
108	92	-1	2/4	1/2	0						109
109	93	-1	2/4	1/2	0						110
110	94	-1	2/4	1/2	0						111
111	95	-1	2/4	1/2	0						112
112	96	-1	2/4	3/8	0						113
113	96	-1	2/4	1/8	3/8	startRepeat				1	114
114	97	-1	2/4	1/2	0						115
115	98	-1	2/4	1/2	0						116
116	99	-1	2/4	1/2	0						117
117	100	-1	2/4	3/8	0	endRepeat					113, 118
118	100	-1	2/4	1/8	3/8					1	119
119	101	-1	2/4	1/2	0						120
120	102	-1	2/4	1/2	0						121
121	103	-1	2/4	1/2	0						122
122	104	-1	2/4	1/2	0						123
123	105	-1	2/4	1/2	0						124
124	106	-1	2/4	1/2	0						125
125	107	-1	2/4	1/2	0						126
126	108	-1	2/4	3/8	0						127
127	108	-1	2/4	1/8	3/8	startRepeat				1	128
128	109	-1	2/4	1/2	0						129
129	110	-1	2/4	1/2	0						130
130	111	-1	2/4	1/2	0						131
131	112	-1	2/4	3/8	0	endRepeat					127, 132
132	112	-1	2/4	1/8	3/8					1	133
133	113	-1	2/4	1/2	0						134
134	114	-1	2/4	1/2	0						135
135	115	-1	2/4	1/2	0						136
136	116	-1	2/4	1/2	0						137
137	117	-1	2/4	1/2	0						138
138	118	-1	2/4	1/2	0						139
139	119	-1	2/4	1/2	0						140
140	120	-1	2/4	3/8	0						141
141	120	-1	2/4	1/8	3/8	startRepeat				1	142
142	121	-1	2/4	1/2	0						143
143	122	-1	2/4	1/2	0						144
144	123	-1	2/4	1/2	0						145
145	124	-1	2/4	3/8	0	endRepeat					141, 146
146	124	-1	2/4	1/8	3/8					1	147
147	125	-1	2/4	1/2	0						148
148	126	-1	2/4	1/2	0						149
149	127	-1	2/4	1/2	0						150
150	128	-1	2/4	1/2	0						151
151	129	-1	2/4	1/2	0						152
152	130	-1	2/4	1/2	0						153
153	131	-1	2/4	1/2	0						154
154	132	-1	2/4	3/8	0						155
155	132	-1	2/4	1/8	3/8	startRepeat		start-repeat		1	156
156	133	-1	2/4	1/2	0						157
157	134	-1	2/4	1/2	0						158
158	135	-1	2/4	1/2	0						159
159	136	-1	2/4	3/8	0	endRepeat					155, 160
160	136	-1	2/4	1/8	3/8					1	161
161	137	-1	2/4	1/2	0						162
162	138	-1	2/4	1/2	0						163
163	139	-1	2/4	1/2	0						164
164	140	-1	2/4	1/2	0						165
165	141	-1	2/4	1/2	0						166
166	142	-1	2/4	1/2	0						167
167	143	-1	2/4	1/2	0						168
168	144	-1	2/4	3/8	0						169
169	144	-1	2/4	1/8	3/8	startRepeat		start-repeat		1	170
170	145	-1	2/4	1/2	0						171
171	146	-1	2/4	1/2	0						172
172	147	-1	2/4	1/2	0						173
173	148	-1	2/4	3/8	0	endRepeat					169, 174
174	148	-1	2/4	1/8	3/8					1	175
175	149	-1	2/4	1/2	0						176
176	150	-1	2/4	1/2	0						177
177	151	-1	2/4	1/2	0						178
178	152	-1	2/4	1/2	0						179
179	153	-1	2/4	1/2	0						180
180	154	-1	2/4	1/2	0						181
181	155	-1	2/4	1/2	0						182
182	156	-1	2/4	3/8	0	lastMeasure		end			-1
