mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	-4	4/4	1	0	3	firstMeasure		start-repeat			2
2	2	-4	4/4	1	0	3						3
3	3	-4	4/4	1	0	3						4
4	4	-4	4/4	1	0	3						5
5	5	-4	4/4	1	0	3						6
6	6	-4	4/4	1	0	3						7
7	7	-4	4/4	1	0	3						8
8	8	-4	4/4	1	0	3						9
9	9	-4	4/4	1	0	3						10
10	10	-4	4/4	1	0	3						11
11	11	-4	4/4	1	0	3						12
12	12	-4	4/4	1	0	3						13
13	13	-4	4/4	1	0	2						14
14	14	-4	4/4	1	0	2						15
15	15	-4	4/4	1	0	2						16
16	16	-4	4/4	1	0	2						17
17	17	-4	4/4	1	0	3						18
18	18	-4	4/4	1	0	2						19
19	19	-4	4/4	1	0	2						20
20	20	-4	4/4	1	0	2						21
21	21	-4	4/4	1	0	2						22
22	22	-4	4/4	1	0	2						23
23	23	-4	4/4	1	0	3						24
24	24	-4	4/4	1	0	3						25
25	25	-4	4/4	1	0	3						26
26	26	-4	4/4	1	0	3						27
27	27	-4	4/4	1	0	3						28
28	28	-4	4/4	1	0	3						29
29	29	-4	4/4	1	0	3						30
30	30	-4	4/4	1	0	3						31
31	31	-4	4/4	1	0	2						32
32	32	-4	4/4	1	0	2						33
33	33	-4	4/4	1	0	2						34
34	34	-4	4/4	1	0	2						35
35	35	-4	4/4	1	0	2						36
36	36	-4	4/4	1	0	2						37
37	37	-4	4/4	1	0	2						38
38	38	-4	4/4	1	0	2						39
39	39	-4	4/4	1	0	2						40
40	40	-4	4/4	1	0	2						41
41	41	-4	4/4	1	0	3						42
42	42	-4	4/4	1	0	2						43
43	43	-4	4/4	1	0	3						44
44	44	-4	4/4	1	0	3						45
45	45	-4	4/4	1	0	2						46
46	46	-4	4/4	1	0	2						47
47	47	-4	4/4	1	0	3						48
48	48	-4	4/4	1	0	3						49
49	49	-4	4/4	1	0	3						50
50	50	-4	4/4	1	0	3						51
51	51	-4	4/4	1	0	3						52
52	52	-4	4/4	1	0	3						53
53	53	-4	4/4	1	0	3						54
54	54	-4	4/4	1	0	3						55
55	55	-4	4/4	1	0	3						56
56	56	-4	4/4	1	0	3						57
57	57	-4	4/4	1	0	3						58
58	58	-4	4/4	1	0	3						59
59	59	-4	4/4	1	0	3						60
60	60	-4	4/4	1	0	2						61
61	61	-4	4/4	1	0	2						62
62	62	-4	4/4	1	0	2						63
63	63	-4	4/4	1	0	2						64
64	64	-4	4/4	1	0	2						65
65	65	-4	4/4	1	0	2						66
66	66	-4	4/4	1	0	2						67
67	67	-4	4/4	1	0	2						68
68	68	-4	4/4	1	0	2						69
69	69	-4	4/4	1	0	2						70
70	70	-4	4/4	1	0	2						71
71	71	-4	4/4	1	0	2						72
72	72	-4	4/4	1	0	2						73
73	73	-4	4/4	1	0	2						74
74	74	-4	4/4	1	0	2						75
75	75	-4	4/4	1	0	2						76
76	76	-4	4/4	1	0	2						77
77	77	-4	4/4	1	0	2						78
78	78	-4	4/4	1	0	2						79
79	79	-4	4/4	1	0	2						80
80	80	-4	4/4	1	0	2						81
81	81	-4	4/4	1	0	2						82
82	82	-4	4/4	1	0	2						83
83	83	-4	4/4	1	0	2						84
84	84	-4	4/4	1	0	2						85
85	85	-4	4/4	1	0	2						86
86	86	-4	4/4	1	0	2						87
87	87	-4	4/4	1	0	2						88
88	88	-4	4/4	1	0	2						89
89	89	-4	4/4	1	0	2						90
90	90	-4	4/4	1	0	2						91
91	91	-4	4/4	1	0	3						92
92	92	-4	4/4	1	0	3						93
93	93	-4	4/4	1	0	2						94
94	94	-4	4/4	1	0	2						95
95	95	-4	4/4	1	0	2						96
96	96	-4	4/4	1	0	2						97
97	97	-4	4/4	1	0	2						98
98	98	-4	4/4	1	0	2						99
99	99	-4	4/4	1	0	3						100
100	100	-4	4/4	1	0	3						101
101	101	-4	4/4	1	0	3						102
102	102	-4	4/4	1	0	3						103
103	103	-4	4/4	1	0	2						104
104	104	-4	4/4	1	0	2						105
105	105	-4	4/4	1	0	2						106
106	106	-4	4/4	1	0	3	endRepeat					1, 107
107	107	-4	4/4	1	0	2						108
108	108	-4	4/4	1	0	2						109
109	109	-4	4/4	1	0	2						110
110	110	-4	4/4	1	0	2						111
111	111	-4	4/4	1	0	2						112
112	112	-4	4/4	1	0	2						113
113	113	-4	4/4	1	0	2						114
114	114	-4	4/4	1	0	2						115
115	115	-4	4/4	1	0	2						116
