mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
108	103	-4	2/4	1/2	0						109
109	104	-4	2/4	1/2	0						110
110	105	-4	2/4	3/8	0						111
111	105	-1	2/4	1/8	3/8	startRepeat				1	112
112	106	-1	2/4	1/2	0						113
113	107	-1	2/4	1/2	0						114
114	108	-1	2/4	1/2	0						115
115	109	-1	2/4	1/2	0						116
116	110	-1	2/4	1/2	0						117
117	111	-1	2/4	1/2	0						118
118	112	-1	2/4	1/2	0						119
119	113	-1	2/4	3/8	0	endRepeat					111, 120
120	113	-1	2/4	1/8	3/8	startRepeat				1	121
121	114	-1	2/4	1/2	0						122
122	115	-1	2/4	1/2	0						123
123	116	-1	2/4	1/2	0						124
124	117	-1	2/4	1/2	0						125
125	118	-1	2/4	1/2	0						126
126	119	-1	2/4	1/2	0						127
127	120	-1	2/4	1/2	0						128
128	121	-1	2/4	1/2	0						129
129	122	-1	2/4	1/2	0						130
130	123	-1	2/4	1/2	0						131
131	124	-1	2/4	1/2	0						132
132	125	-1	2/4	1/2	0						133
133	126	-1	2/4	1/2	0						134
134	127	-1	2/4	1/2	0						135
135	128	-1	2/4	1/2	0						136
136	129	-1	2/4	1/2	0						137
137	130	-1	2/4	1/2	0						138
138	131	-1	2/4	1/2	0						139
139	132	-1	2/4	1/2	0						140
140	133	-1	2/4	1/2	0						141
141	134	-1	2/4	1/2	0						142
142	135	-1	2/4	3/8	0	endRepeat					120, 143
143	135	-4	2/4	1/8	3/8					1	144
144	136	-4	2/4	1/2	0						145
145	137	-4	2/4	1/2	0						146
146	138	-4	2/4	1/2	0						147
147	139	-4	2/4	1/2	0						148
148	140	-4	2/4	1/2	0						149
149	141	-4	2/4	1/2	0						150
150	142	-4	2/4	1/2	0						151
151	143	-4	2/4	1/2	0						152
152	144	-4	2/4	1/2	0						153
153	145	-4	2/4	1/2	0						154
154	146	-4	2/4	1/2	0						155
155	147	-4	2/4	1/2	0						156
156	148	-4	2/4	1/2	0						157
157	149	-4	2/4	1/2	0						158
158	150	-4	2/4	1/2	0						159
159	151	-4	2/4	1/2	0						160
160	152	-4	2/4	1/2	0						161
161	153	-4	2/4	1/2	0						162
162	154	-4	2/4	1/2	0						163
163	155	-4	2/4	1/2	0						164
164	156	-4	2/4	1/2	0						165
165	157	-4	2/4	1/2	0						166
166	158	-4	2/4	1/2	0						167
167	159	-4	2/4	1/2	0						168
168	160	-4	2/4	1/2	0						169
169	161	-4	2/4	1/2	0						170
170	162	-4	2/4	1/2	0						171
171	163	-4	2/4	1/2	0						172
172	164	-4	2/4	1/2	0						173
173	165	-4	2/4	1/2	0						174
174	166	-4	2/4	1/2	0						175
175	167	-4	2/4	1/2	0						176
176	168	-4	2/4	1/2	0						177
177	169	-4	2/4	1/2	0						178
178	170	-4	2/4	1/2	0						179
179	171	-4	2/4	1/2	0						180
180	172	-4	2/4	1/2	0						181
181	173	-4	2/4	1/2	0						182
182	174	-4	2/4	1/2	0						183
183	175	-4	2/4	1/2	0						184
184	176	-4	2/4	1/2	0						185
185	177	-4	2/4	1/2	0						186
186	178	-4	2/4	1/2	0						187
187	179	-4	2/4	1/2	0						188
188	180	-4	2/4	1/2	0						189
189	181	-4	2/4	1/2	0						190
190	182	-4	2/4	1/2	0						191
191	183	-4	2/4	1/2	0						192
192	184	-4	2/4	1/2	0						193
193	185	-4	2/4	1/2	0						194
194	186	-4	2/4	1/2	0						195
195	187	-4	2/4	1/2	0						196
196	188	-4	2/4	1/2	0						197
197	189	-4	2/4	1/2	0						198
198	190	-4	2/4	1/2	0						199
199	191	-4	2/4	1/2	0						200
200	192	-4	2/4	1/2	0						201
201	193	-4	2/4	1/2	0						202
202	194	-4	2/4	1/2	0						203
203	195	-4	2/4	1/2	0						204
204	196	-4	2/4	1/2	0						205
205	197	-4	2/4	1/2	0						206
206	198	-4	2/4	1/2	0						207
207	199	-4	2/4	1/2	0						208
208	200	-4	2/4	1/2	0						209
209	201	-4	2/4	1/2	0						210
210	202	-4	2/4	1/2	0						211
211	203	-4	2/4	1/2	0						212
212	204	-4	2/4	1/2	0						213
213	205	-4	2/4	1/2	0						214
214	206	-4	2/4	1/2	0						215
215	207	-4	2/4	1/2	0						216
216	208	-4	2/4	1/2	0						217
217	209	-4	2/4	1/2	0						218
218	210	-4	2/4	1/2	0						219
219	211	-4	2/4	1/2	0						220
220	212	-4	2/4	1/2	0						221
221	213	-4	2/4	1/2	0	lastMeasure		end			-1
