mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.125	-4	3/4	1/32	23/32		1			firstMeasure	2
2	1	1/8	3.0	-4	3/4	3/4	0						3
3	2	25/8	3.0	-4	3/4	3/4	0						4
4	3	49/8	3.0	-4	3/4	3/4	0						5
5	4	73/8	3.0	-4	3/4	3/4	0						6
6	5	97/8	3.0	-4	3/4	3/4	0						7
7	6	121/8	3.0	-4	3/4	3/4	0						8
8	7	145/8	3.0	-4	3/4	3/4	0						9
9	8	169/8	3.0	-4	3/4	3/4	0						10
10	9	193/8	3.0	-4	3/4	3/4	0						11
11	10	217/8	3.0	-4	3/4	3/4	0						12
12	11	241/8	3.0	-4	3/4	3/4	0						13
13	12	265/8	3.0	-4	3/4	3/4	0						14
14	13	289/8	3.0	-4	3/4	3/4	0						15
15	14	313/8	3.0	-4	3/4	3/4	0						16
16	15	337/8	3.0	-4	3/4	3/4	0						17
17	16	361/8	3.0	-4	3/4	3/4	0						18
18	17	385/8	3.0	-4	3/4	3/4	0						19
19	18	409/8	3.0	-4	3/4	3/4	0						20
20	19	433/8	3.0	-4	3/4	3/4	0						21
21	20	457/8	3.0	-4	3/4	3/4	0						22
22	21	481/8	3.0	-4	3/4	3/4	0						23
23	22	505/8	3.0	-4	3/4	3/4	0						24
24	23	529/8	3.0	-4	3/4	3/4	0						25
25	24	553/8	3.0	-4	3/4	3/4	0						26
26	25	577/8	3.0	-4	3/4	3/4	0						27
27	26	601/8	3.0	-4	3/4	3/4	0						28
28	27	625/8	3.0	-4	3/4	3/4	0						29
29	28	649/8	3.0	-4	3/4	3/4	0						30
30	29	673/8	3.0	-4	3/4	3/4	0						31
31	30	697/8	3.0	-4	3/4	3/4	0						32
32	31	721/8	3.0	-4	3/4	3/4	0						33
33	32	745/8	3.0	-4	3/4	3/4	0						34
34	33	769/8	3.0	-4	3/4	3/4	0						35
35	34	793/8	3.0	-4	3/4	3/4	0						36
36	35	817/8	3.0	-4	3/4	3/4	0						37
37	36	841/8	3.0	-4	3/4	3/4	0						38
38	37	865/8	3.0	-4	3/4	3/4	0			end		lastMeasure	-1
