mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	0	2/2	1/4	3/4	2	firstMeasure		start-repeat		1	2
2	1	0	2/2	1	0	3						3
3	2	0	2/2	1	0	3						4
4	3	0	2/2	1	0	3						5
5	4	0	2/2	1	0	3						6
6	5	0	2/2	1	0	4						7
7	6	0	2/2	1	0	3						8
8	7	0	2/2	1	0	3						9
9	8	0	2/2	3/4	0	2	endRepeat					1, 10
10	8	0	2/2	1/4	3/4	2	startRepeat				1	11
11	9	0	2/2	1	0	2						12
12	10	0	2/2	1	0	2						13
13	11	0	2/2	1	0	3						14
14	12	0	2/2	1	0	2						15
15	13	0	2/2	1	0	3						16
16	14	0	2/2	1	0	4						17
17	15	0	2/2	1	0	2						18
18	16	0	2/2	3/4	0	2	endRepeat					10, 19
19	16	0	2/2	1/4	3/4	2	startRepeat				1	20
20	17	0	2/2	1	0	3						21
21	18	0	2/2	1	0	3						22
22	19	0	2/2	1	0	3						23
23	20	0	2/2	1	0	2						24
24	21	0	2/2	1	0	3						25
25	22	0	2/2	1	0	3						26
26	23	0	2/2	1	0	3						27
27	24	0	2/2	3/4	0	2	endRepeat					19, 28
28	24	0	2/2	1/4	3/4	2	startRepeat				1	29
29	25	0	2/2	1	0	2						30
30	26	0	2/2	1	0	2						31
31	27	0	2/2	1	0	2						32
32	28	0	2/2	1	0	2						33
33	29	0	2/2	1	0	3						34
34	30	0	2/2	1	0	3						35
35	31	0	2/2	1	0	2						36
36	32	0	2/2	3/4	0	2	endRepeat					28, 37
37	32	0	2/2	1/4	3/4	2	startRepeat				1	38
38	33	0	2/2	1	0	2						39
39	34	0	2/2	1	0	2						40
40	35	0	2/2	1	0	2						41
41	36	0	2/2	1	0	2						42
42	37	0	2/2	1	0	2						43
43	38	0	2/2	1	0	2						44
44	39	0	2/2	1	0	3						45
45	40	0	2/2	3/4	0	2	endRepeat					37, 46
46	40	0	2/2	1/4	3/4	2	startRepeat				1	47
47	41	0	2/2	1	0	2						48
48	42	0	2/2	1	0	2						49
49	43	0	2/2	1	0	2						50
50	44	0	2/2	1	0	2						51
51	45	0	2/2	1	0	3						52
52	46	0	2/2	1	0	3						53
53	47	0	2/2	1	0	2						54
54	48	0	2/2	3/4	0	2	endRepeat					46, 55
55	48	3	2/2	1/4	3/4	2	startRepeat				1	56
56	49	3	2/2	1	0	3						57
57	50	3	2/2	1	0	3						58
58	51	3	2/2	1	0	2						59
59	52	3	2/2	1	0	2						60
60	53	3	2/2	1	0	3						61
61	54	3	2/2	1	0	3						62
62	55	3	2/2	1	0	3						63
63	56	3	2/2	3/4	0	2	endRepeat					55, 64
64	56	3	2/2	1/4	3/4	2	startRepeat				1	65
65	57	3	2/2	1	0	2						66
66	58	3	2/2	1	0	2						67
67	59	3	2/2	1	0	2						68
68	60	3	2/2	1	0	2						69
69	61	3	2/2	1	0	3						70
70	62	3	2/2	1	0	3						71
71	63	3	2/2	1	0	3						72
72	64	3	2/2	3/4	0	2	endRepeat					64, 73
73	64	0	2/2	1/4	3/4	2	startRepeat				1	74
74	65	0	2/2	1	0	2						75
75	66	0	2/2	1	0	2						76
76	67	0	2/2	1	0	2						77
77	68	0	2/2	1	0	2						78
78	69	0	2/2	1	0	2						79
79	70	0	2/2	1	0	2						80
80	71	0	2/2	1	0	3						81
81	72	0	2/2	3/4	0	3	endRepeat					73, 82
82	72	0	2/2	1/4	3/4	2	startRepeat				1	83
83	73	0	2/2	1	0	2						84
84	74	0	2/2	1	0	2						85
85	75	0	2/2	1	0	2						86
86	76	0	2/2	1	0	2						87
87	77	0	2/2	1	0	3						88
88	78	0	2/2	1	0	3						89
89	79	0	2/2	1	0	3						90
90	80	0	2/2	3/4	0	3	endRepeat					82, 91
91	80	0	2/2	1/4	3/4	2	startRepeat				1	92
92	81	0	2/2	1	0	2						93
93	82	0	2/2	1	0	2						94
94	83	0	2/2	1	0	2						95
95	84	0	2/2	1	0	2						96
96	85	0	2/2	1	0	3						97
97	86	0	2/2	1	0	2						98
98	87	0	2/2	1	0	2						99
